Ident;CRUISE;SHIP;YEAR;MONTH;DAY;HOUR;LONGITUDE;LATITUDE;Period;DEPTH;Domain;DC;SST;SALINITY;OXYGEN;WM;WMCode;Clorofila;fosfatos;nitratos;nitritos;silicatos;TOTAL.BIOMASS;ANCHOVIES;SARDINE;JACK.MACKEREL;MACKEREL;SAMASA;FALSO.VOLADOR;BAGRE;CAMOTILLO;VINCIGUERRIA;POTA;MUNIDA;TotalBsinMunida
4824;c0001-02;BIC-SNP;2000;2;8;1128;-77.70166666666667;-10.90666666666667;D;20;AP;.81673262367;19.6;34.47;4.57;ACF;1;6.059;4.22662237641;.692307697579;2.24137644477;26.0519474167;1202;1150;0;0;0;0;0;52;0;0;0;0;1202
2789;c0001-02;BIC-SNP;2000;2;17;312;-79.66883333333334;-7.272666666666667;N;10;AP;2.94393688581;19.2;34.95;4.57;ACF;1;2.414;2.36210070737;.196909365108;1.96329683464;18.2539641098;16;0;0;0;0;0;0;16;0;0;0;0;16
2834;c0001-02;BIC-SNP;2000;2;17;154;-79.6235;-7.367833333333333;N;20;AP;1;18.8;34.96;4.57;ACF;1;2.226;2.29710390442;.17308436943;1.81478158727;19.9552470519;1112;375;0;0;0;0;50;687;0;0;0;0;1112
3326;c0001-02;BIC-SNP;2000;2;12;829;-79.10783333333333;-8.580333333333334;D;50.1870904853;AP;13.2049316187;18.7;34.76;4.57;ACF;1;2.776;2.20279785925;3.22628979561;1.07436518485;17.6838049917;13;11;0;0;0;0;0;0;0;0;0;2;11
2843;c0001-02;BIC-SNP;2000;2;17;148;-79.61633333333333;-7.384833333333333;N;20;AP;1;18.7;34.97;4.57;ACF;1;2.185;2.28531851427;.168499900223;1.78542465523;20.2262986247;1068;360;0;0;0;0;48;660;0;0;0;0;1068
1406;c0001-02;BIC-Olaya;2000;2;25;1341;-81.08333333333333;-3.898333333333334;D;164.110282508;AP;8.40512139616;22.8;33.45;4.56;ATS;4;3.687;.784208741535;1.30360767072;2.23150987378;1.1867311805;350;0;8;334;8;0;0;0;0;0;0;0;350
4981;c0001-02;BIC-SNP;2000;2;7;1728;-77.56183333333334;-11.357;D;10;AP;.753244332227;21.5;34.69;4.56;ACF;1;3.223;2.77925891028;.453563329308;3.08689566963;15.4477307632;2185;2185;0;0;0;0;0;0;0;0;0;0;2185
2830;c0001-02;BIC-SNP;2000;2;17;201;-79.62866666666666;-7.353833333333333;N;20;AP;1;18.9;34.96;4.56;ACF;1;2.258;2.30811863496;.176821616759;1.83986905056;19.73620566;352;0;0;0;0;0;12;340;0;0;0;0;352
3257;c0001-02;BIC-SNP;2000;2;12;2347;-79.18083333333334;-8.3345;N;46.8000138639;AP;11.9715919543;18.6;34.77;4.56;ACF;1;3.823;2.35604752303;1.75770529966;.578343033018;18.5380924623;160;160;0;0;0;0;0;0;0;0;0;0;160
3668;c0001-02;BIC-SNP;2000;2;11;1159;-78.80133333333333;-8.999666666666666;D;25.1979478862;AP;8.68834367424;18.4;34.51;4.56;ACF;1;1.778;2.11639678777;1.62966846961;2.43504232883;19.6787803608;102;0;0;0;0;0;0;0;0;0;0;102;0
1456;c0001-02;BIC-Olaya;2000;2;25;1141;-81.045;-4.02;D;47.0233647024;AP;1;22.5;33.47;4.55;ATS;4;3.999;.829780095028;1.38524565644;2.23656927049;1.42390216486;325;105;5;210;5;0;0;0;0;0;0;0;325
5224;c0001-02;BIC-SNP;2000;2;6;1340;-77.33466666666666;-11.8925;D;59.9734301326;AP;10.0553116881;20.1;34.67;4.55;ACF;1;6.585;2.08049866784;.20771431589;2.72890764008;8.12145569509;369;27;0;0;0;0;0;0;0;0;0;342;27
6769;c0001-02;BIC-SNP;2000;1;28;1117;-75.3405;-15.31166666666667;D;135.722872918;AP;6.29987601353;19.7;35.13;4.55;ASS;3;2.181;1.02325209479;.411108765434;2.29149128224;9.72002971023;950;0;0;0;0;0;0;0;20;0;0;930;20
6601;c0001-02;BIC-SNP;2000;1;29;237;-75.72033333333333;-14.97683333333333;N;146.459042922;AP;8.02792173296;19.4;35.01;4.55;ACF;1;4.633;1.06800195355;.443949324283;1.17309724562;8.26876289942;110;0;0;0;0;0;0;0;0;0;110;0;110
2802;c0001-02;BIC-SNP;2000;2;17;232;-79.654;-7.294;N;10;AP;3.06384984317;19.1;34.95;4.55;ACF;1;2.381;2.35292029579;.192069409525;1.93909279496;18.7162500964;25;0;0;0;0;0;0;25;0;0;0;0;25
2798;c0001-02;BIC-SNP;2000;2;17;251;-79.66016666666667;-7.2835;N;10;AP;2.96006323662;19.1;34.95;4.55;ACF;1;2.399;2.35886912669;.19454225539;1.95307508396;18.5061024635;60;0;0;0;0;0;0;60;0;0;0;0;60
2817;c0001-02;BIC-SNP;2000;2;17;214;-79.6405;-7.324833333333333;N;10;AP;3.25720186895;19;34.96;4.55;ACF;1;2.321;2.32995518771;.184359146308;1.88926864692;19.2568424556;185;0;0;0;0;0;0;185;0;0;0;0;185
2810;c0001-02;BIC-SNP;2000;2;17;223;-79.64733333333334;-7.306833333333334;N;10;AP;3.18128340855;19;34.95;4.55;ACF;1;2.358;2.34467842775;.188945276873;1.92027240683;18.9574032226;130;0;0;0;0;0;0;130;0;0;0;0;130
2821;c0001-02;BIC-SNP;2000;2;17;207;-79.63533333333334;-7.337166666666667;N;10;AP;3.24721255807;18.9;34.96;4.55;ACF;1;2.295;2.32074761975;.181187088492;1.86860566583;19.4644350965;502;0;0;0;0;0;0;502;0;0;0;0;502
3509;c0001-02;BIC-SNP;2000;2;11;2249;-78.94266666666667;-8.771166666666666;N;32.0874087406;AP;11.182760513;18.2;34.72;4.55;ACF;1;1.907;2.23410330403;2.26588456962;1.87205793632;20.8814586937;3925;395;0;0;0;0;0;0;0;0;0;3530;395
3895;c0001-02;BIC-SNP;2000;2;11;718;-78.6235;-9.178166666666666;D;10;AP;1;17.8;34.61;4.55;ACF;1;2.38;2.41811390103;1.81077578383;3.01890101585;21.3147697072;198;198;0;0;0;0;0;0;0;0;0;0;198
4592;c0001-02;BIC-SNP;2000;2;7;2223;-77.94116666666666;-11.38233333333333;N;179.466208061;AP;18.3805443355;20.6;34.87;4.54;ACF;1;1.963;2.76515430825;.258380534401;1.87169318587;6.41627617021;161;130;0;24;0;0;0;0;0;0;0;7;154
4758;c0001-02;BIC-SNP;2000;2;8;1253;-77.76283333333333;-10.80316666666667;D;10;AP;1;20.1;34.25;4.54;AM;5;6.695;4.14087810925;.622733326213;2.11537665563;24.8673641955;4;0;0;0;0;2;0;2;0;0;0;0;4
4667;c0001-02;BIC-SNP;2000;2;8;1407;-77.857;-10.7575;D;32.410440681;AP;3.43679947671;20.1;34.25;4.54;AM;5;6.968;3.70573417459;.549408894097;2.21473378463;21.5355181178;1315;0;0;0;0;0;0;1315;0;0;0;0;1315
4573;c0001-02;BIC-SNP;2000;2;8;835;-77.9575;-11.10333333333333;D;188.192050845;AT;18.5255696017;18.9;34.83;4.54;ACF;1;4.932;2.69042897875;.416828799994;3.00585636955;9.66957246283;602;0;0;0;0;0;0;0;0;0;0;602;0
3340;c0001-02;BIC-SNP;2000;2;12;823;-79.09366666666666;-8.571333333333333;D;47.3240808998;AP;12.1544741889;18.6;34.76;4.54;ACF;1;2.887;2.23299522006;3.1629116088;1.09105556101;18.1042306506;480;456;0;0;0;0;0;0;0;0;0;24;456
2897;c0001-02;BIC-SNP;2000;2;14;234;-79.54866666666666;-7.6885;N;23.2433865526;AP;5.36596661652;18.5;34.93;4.54;ACF;1;1.748;2.06349182258;.126279015129;1.18160863565;22.8945235858;220;160;0;0;0;0;10;50;0;0;0;0;220
4833;c0001-02;BIC-SNP;2000;2;8;1115;-77.69483333333334;-10.92116666666667;D;20;AP;.860908337824;19.5;34.49;4.53;ACF;1;5.959;4.23011966276;.700797300407;2.25539871454;26.172585815;100;92;0;0;0;0;0;8;0;0;0;0;100
3112;c0001-02;BIC-SNP;2000;2;13;524;-79.323;-8.113666666666667;CD;40.76396546;AP;8.72512717175;19.1;34.86;4.53;ACF;1;3.342;2.29791281099;.71206450733;.568532120741;20.844828272;106;106;0;0;0;0;0;0;0;0;0;0;106
6641;c0001-02;BIC-SNP;2000;1;29;327;-75.611;-14.91333333333334;N;46.995927322;AP;2.39183226945;18;34.97;4.53;ACF;1;6.455;1.24164404936;.55185071064;1.34731850886;10.6311671664;52;0;0;0;0;0;0;0;0;0;52;0;52
4746;c0001-02;BIC-SNP;2000;2;8;1305;-77.7715;-10.7885;D;10;AP;1;20.2;34.23;4.52;AM;5;6.767;4.13161346106;.613442080118;2.08496824713;24.7443839911;27;0;0;0;0;2;0;25;0;0;0;0;27
6647;c0001-02;BIC-SNP;2000;1;28;1655;-75.60066666666667;-15.18566666666666;D;349.373357418;AT;12.4469315295;20.1;35.08;4.52;ASS;3;2.984;.920197790339;.37532572875;.724848235045;6.735472485;136;0;0;0;0;0;0;0;6;0;0;130;6
4683;c0001-02;BIC-SNP;2000;2;8;1347;-77.8415;-10.74783333333333;D;21.2736488547;AP;2.4134746318;20;34.23;4.52;AM;5;6.98;3.83129102405;.594310202747;2.11870253242;22.4381642561;432;0;0;0;0;4;0;428;0;0;0;0;432
6322;c0001-02;BIC-SNP;2000;1;31;438;-76.268;-13.4875;N;30.5603486834;AP;5.33540957498;19.9;34.92;4.52;ACF;1;2.864;2.36679706196;.324065931062;1.11175307565;11.342341517;450;150;0;0;0;300;0;0;0;0;0;0;450
7570;c0001-02;BIC-SNP;2000;1;25;1859;-73.84;-16.34516666666667;CN;760.298456079;AT;9.43011203233;19.7;34.94;4.52;ACF;1;2.518;1.26954827387;.303613785944;4.39139268987;10.3387959556;128;0;0;60;0;0;0;0;0;0;62;6;122
6170;c0001-02;BIC-SNP;2000;1;31;18;-76.4345;-13.69566666666666;N;88.8789510407;AP;11.0690382879;19.7;35.01;4.51;ACF;1;3.412;1.66472084461;.40658455713;1.19664157759;6.5640132894;724;60;0;0;0;0;0;0;14;0;0;650;74
3275;c0001-02;BIC-SNP;2000;2;12;2353;-79.1665;-8.326666666666666;N;43.4787355582;AP;11.04020955;18.5;34.78;4.51;ACF;1;3.911;2.39871609444;1.77209489468;.587145173164;18.9986569104;6600;6600;0;0;0;0;0;0;0;0;0;0;6600
7748;c0001-02;BIC-SNP;2000;1;25;704;-73.44466666666666;-16.328;D;59.7240631233;AP;1;18.4;34.95;4.51;ACF;1;2.098;1.10005007878;.291254850985;4.14079984626;8.87461969221;906;0;0;0;0;0;0;0;0;0;0;906;0
3366;c0001-02;BIC-SNP;2000;2;12;638;-79.07166666666667;-8.559166666666666;CD;42.3379336769;AP;10.6807634495;18.4;34.77;4.51;ACF;1;3.052;2.27718187549;3.07780321908;1.11856467879;18.721219933;90;12;0;0;0;0;0;0;0;0;0;78;12
3043;c0001-02;BIC-SNP;2000;2;13;2337;-79.40116666666667;-7.8815;N;11.6861069923;AP;2.89128815681;18.1;34.9;4.51;ACF;1;2.575;2.28205737269;.202436579236;.830429060194;23.054418909;0;0;0;0;0;0;0;0;0;0;0;0;0
7490;c0001-02;BIC-SNP;2000;1;25;2316;-73.98833333333333;-16.11416666666666;N;111.594547133;AP;3.55708964995;17.9;34.95;4.51;ACF;1;5.866;1.67414937466;.340240920818;5.41008847255;13.442715498;176;11;0;0;0;0;0;0;0;0;0;165;11
1425;c0001-02;BIC-Olaya;2000;2;25;1340;-81.06666666666666;-3.898333333333334;D;145.291731309;AP;7.70274061623;22.8;33.45;4.5;ATS;4;3.721;.788072975229;1.32244325532;2.30502570811;1.22772096751;0;0;0;0;0;0;0;0;0;0;0;0;0
4736;c0001-02;BIC-SNP;2000;2;8;1312;-77.7825;-10.77466666666667;D;10;AP;1;20.1;34.23;4.5;AM;5;6.835;4.10620543167;.602078755341;2.06262010153;24.5108894256;885;0;0;0;0;820;0;65;0;0;0;0;885
4726;c0001-02;BIC-SNP;2000;2;8;1319;-77.79483333333333;-10.76333333333333;D;10;AP;1;20;34.22;4.5;AM;5;6.89;4.06576985086;.591211239481;2.05186862946;24.1810752021;782;0;0;0;0;715;0;67;0;0;0;0;782
4700;c0001-02;BIC-SNP;2000;2;8;1339;-77.82333333333334;-10.74866666666667;D;13.1845207734;AP;1;20;34.21;4.5;AM;5;6.963;3.93864674288;.609567124109;2.06964263741;23.2200297914;34;0;0;0;0;24;0;10;0;0;0;0;34
4841;c0001-02;BIC-SNP;2000;2;8;1049;-77.687;-10.93433333333333;D;20;AP;.744791624153;19.5;34.51;4.5;ACF;1;5.858;4.24449224125;.710317715631;2.25754848906;26.3746137268;1456;1430;0;0;0;0;0;26;0;0;0;0;1456
6607;c0001-02;BIC-SNP;2000;1;29;243;-75.7035;-14.96666666666667;N;126.970141418;AP;7.11061509347;19.2;35;4.5;ACF;1;4.919;1.09362662975;.458900924131;1.19210645765;8.58756397639;172;0;0;0;0;0;0;0;0;0;172;0;172
6646;c0001-02;BIC-SNP;2000;1;28;1642;-75.606;-15.16616666666667;D;291.791370769;AT;11.8471941792;20;35.08;4.49;ASS;3;3.17;.940410727404;.386744402752;.783907163184;6.99495723018;280;0;0;0;0;0;0;0;25;0;0;255;25
7688;c0001-02;BIC-SNP;2000;1;25;817;-73.5685;-16.405;D;357.776920352;AT;7.53868246587;19.9;34.97;4.49;ACF;1;1.643;1.04083415714;.257054360368;3.35623233767;8.70039863145;100;0;0;0;0;0;0;0;0;0;0;100;0
4715;c0001-02;BIC-SNP;2000;2;8;1326;-77.80616666666667;-10.7495;D;10;AP;1;19.9;34.22;4.49;AM;5;6.947;4.04002733712;.623799764778;2.02315455288;23.959131048;1250;0;0;0;0;1000;0;250;0;0;0;0;1250
6636;c0001-02;BIC-SNP;2000;1;29;321;-75.62466666666667;-14.922;N;59.2414594107;AP;3.12069379115;18.1;34.98;4.49;ACF;1;6.214;1.21771924213;.536362647392;1.31843816784;10.2863265995;65;0;0;0;0;0;0;0;0;0;65;0;65
1467;c0001-02;BIC-Olaya;2000;2;25;1148;-81.03333333333333;-4.008333333333334;D;40.9441303584;AP;1;22.5;33.47;4.48;ATS;4;4.005;.829477206861;1.39489361443;2.32250524755;1.44547387007;190;159;0;0;0;0;0;0;0;0;31;0;190
3125;c0001-02;BIC-SNP;2000;2;13;518;-79.3085;-8.104666666666667;N;36.6197656232;AP;7.77007022566;19;34.86;4.48;ACF;1;3.422;2.3443441151;.723297863433;.575569367142;21.3105288778;4732;4732;0;0;0;0;0;0;0;0;0;0;4732
4593;c0001-02;BIC-SNP;2000;2;8;842;-77.94083333333333;-11.09483333333333;D;177.179227509;AP;17.4275149449;18.7;34.82;4.48;ACF;1;5.006;2.73192668738;.43629787539;3.01304874673;10.5304908614;994;0;0;0;0;0;0;0;0;0;0;994;0
4508;c0001-02;BIC-SNP;2000;2;9;544;-78.0275;-10.56416666666667;CD;66.2615827404;AP;5.41035619024;18.4;34.65;4.48;ACF;1;6.46;3.35455391941;.929827830053;1.40473864322;19.5433077143;702;0;0;0;0;702;0;0;0;0;0;0;702
3381;c0001-02;BIC-SNP;2000;2;12;630;-79.055;-8.549333333333333;CD;38.5058765553;AP;9.57272256934;18.2;34.77;4.48;ACF;1;3.186;2.31090640314;3.01382475343;1.13641243137;19.1742595846;2812;2684;0;0;0;0;0;0;0;0;0;128;2684
3524;c0001-02;BIC-SNP;2000;2;11;2256;-78.92883333333333;-8.762833333333333;N;29.362213014;AP;10.3700146552;18;34.72;4.48;ACF;1;1.929;2.26486224595;2.31389953798;1.92036829004;21.5098424432;1652;152;0;0;0;0;0;0;0;0;0;1500;152
5239;c0001-02;BIC-SNP;2000;2;6;1346;-77.32016666666667;-11.88416666666667;D;53.9200842244;AP;9.10130132029;20;34.66;4.47;ACF;1;6.824;2.13576954801;.214784960581;2.8209358179;8.34526123824;691;75;0;0;0;0;4;0;0;0;0;612;79
4707;c0001-02;BIC-SNP;2000;2;8;1332;-77.81516666666667;-10.7355;D;10;AP;1;19.8;34.23;4.47;AM;5;6.998;4.02974297518;.658790237608;1.98333823458;23.8558697587;367;0;0;0;0;302;0;65;0;0;0;0;367
5595;c0001-02;BIC-SNP;2000;2;2;833;-76.97166666666666;-12.26333333333333;D;20.8452598131;AP;.860657484109;19.6;34.73;4.47;ACF;1;6.672;2.0711946215;.410482845254;1.85617445238;5.6945049874;0;0;0;0;0;0;0;0;0;0;0;0;0
6612;c0001-02;BIC-SNP;2000;1;29;250;-75.69066666666667;-14.95966666666667;N;116.410206596;AP;6.46787133815;19;35;4.47;ACF;1;5.125;1.11269455195;.470401223671;1.20847541639;8.83611769446;202;0;0;0;0;0;0;0;0;0;202;0;202
3398;c0001-02;BIC-SNP;2000;2;12;624;-79.04;-8.541;CD;35.1712236155;AP;8.63875847114;18.1;34.77;4.47;ACF;1;3.306;2.34033617343;2.96116166597;1.15238525006;19.5658400752;4486;4460;0;0;0;0;0;0;0;0;0;26;4460
4355;c0001-02;BIC-SNP;2000;2;9;936;-78.1905;-10.346;D;91.817314876;AP;7.53082302303;17.4;34.89;4.47;ACF;1;5.359;2.45173061466;1.27786478407;1.32908988749;15.1057978401;85;85;0;0;0;0;0;0;0;0;0;0;85
4858;c0001-02;BIC-SNP;2000;2;8;1042;-77.67566666666667;-10.94833333333333;D;10;AP;1;19.5;34.54;4.46;ACF;1;5.735;4.22152421573;.721660987914;2.29971184871;26.2867580469;1557;1482;0;0;0;0;0;75;0;0;0;0;1557
6632;c0001-02;BIC-SNP;2000;1;29;314;-75.6405;-14.9315;N;73.0436469854;AP;3.93043613283;18.4;34.98;4.46;ACF;1;5.945;1.19117555175;.51934158354;1.28786104369;9.90888379764;145;0;0;0;0;0;0;0;0;0;145;0;145
3414;c0001-02;BIC-SNP;2000;2;12;618;-79.02533333333334;-8.5325;CD;31.932017536;AP;7.69108511646;18;34.76;4.46;ACF;1;3.402;2.36919388862;2.91040726542;1.16607295072;19.9381071667;1405;1405;0;0;0;0;0;0;0;0;0;0;1405
4111;c0001-02;BIC-SNP;2000;2;10;33;-78.4095;-9.913666666666666;N;51.0082791986;AP;10.2110123111;17.1;34.86;4.46;ACF;1;6.497;2.0038775516;2.18878012915;1.79977560293;14.1431916139;5550;2950;0;0;0;0;0;0;0;0;0;2600;2950
4606;c0001-02;BIC-SNP;2000;2;7;2216;-77.9255;-11.37366666666667;N;170.093467615;AP;17.3564187793;20.6;34.87;4.45;ACF;1;1.991;2.77551189059;.274594486223;1.94417903971;6.94104816218;174;52;0;22;0;0;0;0;0;0;0;100;74
6616;c0001-02;BIC-SNP;2000;1;29;256;-75.68033333333334;-14.95333333333333;N;107.386973301;AP;5.91548992366;18.9;34.99;4.45;ACF;1;5.303;1.12908362218;.480282143072;1.22295462411;9.04984199326;106;0;0;0;0;0;0;0;0;0;106;0;106
6628;c0001-02;BIC-SNP;2000;1;29;308;-75.65116666666667;-14.93783333333333;N;82.6895515824;AP;4.46627066969;18.5;34.99;4.45;ACF;1;5.765;1.17366494668;.508258042083;1.26876318503;9.6643759844;230;0;0;0;0;0;0;0;0;0;230;0;230
3285;c0001-02;BIC-SNP;2000;2;13;0;-79.15166666666667;-8.318333333333333;N;40.0527059574;AP;10.0479284719;18.4;34.78;4.45;ACF;1;4;2.44340380506;1.78326513805;.596034461185;19.4772639322;9500;9500;0;0;0;0;0;0;0;0;0;0;9500
3488;c0001-02;BIC-SNP;2000;2;12;545;-78.95516666666667;-8.488;CD;16.2983763014;AP;3.12052524341;17.4;34.76;4.45;ACF;1;3.838;2.50679255017;2.68576336596;1.20558544711;21.5498783408;6;2;0;0;0;2;0;2;0;0;0;0;6
3511;c0001-02;BIC-SNP;2000;2;12;538;-78.94116666666666;-8.480166666666667;CD;13.197059823;AP;2.23903133453;17.3;34.75;4.45;ACF;1;3.917;2.53228464744;2.65161005073;1.21293705657;21.8349804184;168;18;0;0;0;85;0;65;0;0;0;0;168
1447;c0001-02;BIC-Olaya;2000;2;25;1335;-81.05;-3.898333333333334;D;126.47318011;AP;7.011034828;22.7;33.45;4.44;ATS;4;3.754;.791937208923;1.34127883992;2.37854154244;1.26871075452;363;254;0;67;42;0;0;0;0;0;0;0;363
4966;c0001-02;BIC-SNP;2000;2;7;1735;-77.57833333333333;-11.35883333333333;D;11.5269121792;AP;1.13811153372;21.4;34.7;4.44;ACF;1;2.938;2.73782783629;.451551858529;3.0273919082;15.2196916355;160;160;0;0;0;0;0;0;0;0;0;0;160
6651;c0001-02;BIC-SNP;2000;1;28;1649;-75.59466666666667;-15.17483333333334;D;295.888905575;AT;11.7025536819;20;35.08;4.44;ASS;3;3.128;.935713373965;.38490580572;.760333894093;6.9538343887;180;0;0;0;0;0;0;0;16;0;0;164;16
7693;c0001-02;BIC-SNP;2000;1;25;811;-73.5595;-16.39116666666667;D;293.559536065;AT;6.7248433594;19.6;34.97;4.44;ACF;1;1.722;1.07265590144;.269040120737;3.60165583744;8.87423405151;136;0;0;0;0;0;0;0;0;0;0;136;0
5327;c0001-02;BIC-SNP;2000;2;6;2159;-77.24116666666667;-11.74233333333333;N;11.4090908683;AP;3.26225645498;19.4;34.55;4.44;ACF;1;9.111;2.68461600308;.306136660339;3.48695232313;10.4401128522;2135;23;0;0;0;2102;0;10;0;0;0;0;2135
4843;c0001-02;BIC-SNP;2000;2;8;1036;-77.6865;-10.95533333333333;D;10;AP;.990692964221;19.4;34.54;4.44;ACF;1;5.738;4.17246152241;.712956463856;2.30422420937;25.9168327754;762;742;0;0;0;0;0;20;0;0;0;0;762
6620;c0001-02;BIC-SNP;2000;1;29;302;-75.669;-14.948;N;98.3944305431;AP;5.38159317937;18.7;34.99;4.44;ACF;1;5.47;1.14540594247;.490566897927;1.23959025624;9.27593067572;150;0;0;0;0;0;0;0;0;0;150;0;150
3435;c0001-02;BIC-SNP;2000;2;12;612;-79.00766666666667;-8.524333333333333;CD;28.2935321154;AP;6.57274655057;17.8;34.76;4.44;ACF;1;3.489;2.40132840168;2.86096359136;1.1861107335;20.3641867342;3037;3037;0;0;0;0;0;0;0;0;0;0;3037
3446;c0001-02;BIC-SNP;2000;2;12;605;-78.996;-8.515166666666667;CD;25.5935499246;AP;5.73082902359;17.7;34.76;4.44;ACF;1;3.576;2.42632721606;2.81453522917;1.18921404552;20.6464802071;102;102;0;0;0;0;0;0;0;0;0;0;102
3454;c0001-02;BIC-SNP;2000;2;12;558;-78.98466666666667;-8.508;CD;23.1660138935;AP;4.98635062671;17.6;34.76;4.44;ACF;1;3.646;2.448549824;2.77818772088;1.19572044592;20.9075468003;4;2;0;0;0;0;0;2;0;0;0;0;4
3468;c0001-02;BIC-SNP;2000;2;12;551;-78.96816666666666;-8.497166666666667;CD;19.3918797756;AP;3.96998407073;17.5;34.76;4.44;ACF;1;3.751;2.48094798511;2.72647049854;1.20282497449;21.2736655214;30;2;0;0;0;25;0;3;0;0;0;0;30
3527;c0001-02;BIC-SNP;2000;2;12;532;-78.92766666666667;-8.482333333333333;CD;11.3098816938;AP;1.86419458237;17.2;34.75;4.44;ACF;1;3.917;2.54719606935;2.65370633924;1.24634043374;22.1099493601;477;65;0;0;0;310;0;102;0;0;0;0;477
5382;c0001-02;BIC-SNP;2000;2;2;1127;-77.18516666666666;-12.13183333333333;D;40.1823637392;AP;3.4800338108;19.8;34.7;4.43;ACF;1;5.662;1.81712989535;.281100496517;1.979219817;6.09351733975;5135;60;0;0;0;4950;0;125;0;0;0;0;5135
6182;c0001-02;BIC-SNP;2000;1;31;24;-76.4195;-13.69333333333333;N;83.234367661;AP;10.7635603333;19.6;35.01;4.43;ACF;1;3.392;1.71769802583;.4072983619;1.21452268874;6.81713834102;1087;75;0;0;0;0;0;0;12;0;0;1000;87
4607;c0001-02;BIC-SNP;2000;2;8;850;-77.9255;-11.08616666666667;D;166.84626962;AP;16.3744657318;18.6;34.8;4.43;ACF;1;5.081;2.77475972161;.454097782951;3.0171799216;11.3503463788;675;0;0;0;0;0;0;0;0;0;0;675;0
3684;c0001-02;BIC-SNP;2000;2;11;1152;-78.78683333333333;-8.9915;D;22.2163507195;AP;7.78998631883;18.3;34.48;4.43;ACF;1;1.784;2.14421335182;1.71045642983;2.49584320136;20.2902560755;410;0;0;0;0;0;0;0;0;0;0;410;0
3057;c0001-02;BIC-SNP;2000;2;13;2343;-79.38866666666667;-7.874333333333333;N;10;AP;2.15034954847;17.9;34.9;4.43;ACF;1;2.543;2.3140506579;.210392128849;.849526924241;23.2641614563;0;0;0;0;0;0;0;0;0;0;0;0;0
3889;c0001-02;BIC-SNP;2000;2;11;725;-78.62833333333333;-9.161666666666669;D;10;AP;1;17.8;34.58;4.43;ACF;1;2.228;2.41608382105;1.82562411512;3.04271102108;21.5214836854;212;212;0;0;0;0;0;0;0;0;0;0;212
1479;c0001-02;BIC-Olaya;2000;2;25;1154;-81.02166666666666;-3.993333333333333;D;37.0161996247;AP;1;22.5;33.47;4.42;ATS;4;4.009;.828167774678;1.40240100756;2.42068381164;1.46283142445;0;0;0;0;0;0;0;0;0;0;0;0;0
6324;c0001-02;BIC-SNP;2000;1;31;431;-76.2635;-13.5035;N;29.2993332802;AP;5.34552206251;19.9;34.93;4.42;ACF;1;2.753;2.3944317493;.331135318031;1.08113199348;11.2351005918;235;60;0;0;0;175;0;0;0;0;0;0;235
5599;c0001-02;BIC-SNP;2000;2;2;838;-76.965;-12.25666666666666;D;14.4222886237;AP;1;19.6;34.73;4.42;ACF;1;6.739;2.1030990197;.416905003591;1.88964911522;5.80475347123;4;0;0;0;0;2;0;2;0;0;0;0;4
3542;c0001-02;BIC-SNP;2000;2;12;2;-78.91533333333334;-8.753833333333333;N;26.6120339859;AP;9.57738425528;17.8;34.71;4.42;ACF;1;1.952;2.29634072682;2.36168993562;1.96658960906;22.1466053603;2894;264;0;0;0;0;0;0;0;0;0;2630;264
4821;c0001-02;BIC-SNP;2000;2;8;1029;-77.7035;-10.96333333333333;D;13.3287014036;AP;1.91552617211;19.3;34.55;4.41;ACF;1;5.732;4.03314089751;.695568306164;2.40045932083;24.8031962188;79;67;0;0;0;0;0;12;0;0;0;0;79
3138;c0001-02;BIC-SNP;2000;2;13;512;-79.29333333333334;-8.095333333333333;N;32.3656209079;AP;6.7963105885;19;34.87;4.41;ACF;1;3.503;2.39307864571;.733891804781;.582615731103;21.7923705871;934;934;0;0;0;0;0;0;0;0;0;0;934
2910;c0001-02;BIC-SNP;2000;2;14;214;-79.53383333333333;-7.682333333333333;N;18.6542556716;AP;4.37780933088;18.4;34.93;4.41;ACF;1;1.691;2.09393874888;.126360062036;1.20492328777;22.9629233456;693;539;0;0;0;0;14;140;0;0;0;0;693
4213;c0001-02;BIC-SNP;2000;2;9;2000;-78.3295;-10.17033333333333;N;85.9538014456;AP;9.63108827133;17.7;34.93;4.41;ACF;1;5.192;1.93571173855;1.49412838213;1.24950383858;12.5757348736;142;0;0;0;0;74;0;0;68;0;0;0;142
4521;c0001-02;BIC-SNP;2000;2;9;551;-78.012;-10.5565;CD;54.6916249075;AP;4.47543549066;18.3;34.63;4.4;ACF;1;6.654;3.43870903002;.970992855267;1.40454531152;20.134167827;764;0;0;0;0;764;0;0;0;0;0;0;764
3302;c0001-02;BIC-SNP;2000;2;13;7;-79.13583333333334;-8.3095;N;36.3304167733;AP;9.01361704054;18.3;34.79;4.4;ACF;1;4.094;2.49127979594;1.79251032465;.605230653746;19.9834963815;4122;4002;0;0;0;0;0;120;0;0;0;0;4122
7740;c0001-02;BIC-SNP;2000;1;25;710;-73.45866666666667;-16.31866666666666;D;20;AP;1;18.2;34.95;4.4;ACF;1;2.127;1.14490620664;.304422852215;4.42269094694;9.2034521816;512;0;0;0;0;0;0;0;0;0;0;512;0
